26167,18,2019-04-26 07:02:00,2019-04-26 15:22:00,0,-1193688320,26167
26168,17,2019-04-26 07:02:00,2019-04-26 17:32:00,0,-1193688320,26168
26170,19,2019-04-26 07:04:00,2019-04-26 16:03:00,0,-1193688320,26170
26171,63,2019-04-26 07:08:00,2019-04-26 20:22:00,0,-1193688320,26171
27694,19,2019-08-14 06:57:00,2019-08-14 17:37:00,0,-1193688320,27694
27696,18,2019-08-14 07:02:00,2019-08-14 15:18:00,0,-1193688320,27696
27700,17,2019-08-14 07:06:00,,0,-1193688320,27700
27702,48,2019-08-14 07:07:00,2019-08-14 18:45:00,0,-1193688320,27702
29804,78,2020-01-31 06:57:00,2020-01-31 17:31:00,0,-1193688320,29804
1713,18,2015-03-19 07:02:00,2015-03-19 12:15:00,0,-1193688320,1713
1715,19,2015-03-19 07:24:00,2015-03-19 16:36:00,0,-1193688320,1715
1735,17,2015-03-20 06:56:00,2015-03-20 17:32:00,0,-1193688320,1735
1742,19,2015-03-20 07:25:00,2015-03-20 17:50:00,0,-1193688320,1742
1749,17,2015-03-23 06:55:00,2015-03-23 17:33:00,0,-1193688320,1749
1760,19,2015-03-23 07:20:00,2015-03-23 17:38:00,0,-1193688320,1760
1788,17,2015-03-24 06:52:00,2015-03-24 17:34:00,0,-1193688320,1788
1792,18,2015-03-24 07:00:00,2015-03-24 12:07:00,0,-1193688320,1792
1796,19,2015-03-24 07:24:00,2015-03-24 17:45:00,0,-1193688320,1796
1805,17,2015-03-25 06:53:00,2015-03-25 17:45:00,0,-1193688320,1805
1808,18,2015-03-25 06:55:00,2015-03-25 12:05:00,0,-1193688320,1808
1821,19,2015-03-25 07:37:00,2015-03-25 17:37:00,0,-1193688320,1821
13901,17,2017-08-25 07:08:00,2017-08-25 17:30:00,0,2096553864,1946
13902,58,2017-08-25 07:11:00,2017-08-25 17:31:00,0,2096553864,1947
13925,9,2016-08-04 06:47:00,2016-08-04 17:33:00,0,1608301339,9519
13926,49,2017-08-15 07:01:00,2017-08-15 17:34:00,0,1608301339,9520
13928,19,2017-08-15 07:40:00,2017-08-15 17:33:00,0,1608301339,9522
13929,9,2017-08-16 06:43:00,2017-08-16 17:31:00,0,1608301339,9523
13937,49,2017-08-16 07:01:00,2017-08-16 17:32:00,0,1608301339,9531
13938,9,2017-08-17 06:36:00,2017-08-17 17:31:00,0,1608301339,9532
14728,49,2017-09-27 07:07:00,2017-09-27 17:35:00,0,1608301339,9818
14730,9,2017-09-28 06:37:00,2017-09-28 17:31:00,0,1608301339,9820
15411,18,2017-11-14 06:39:00,2017-11-14 15:03:00,0,-1193688320,15411
15412,63,2017-11-14 06:40:00,2017-11-14 19:57:00,0,-1193688320,15412
15413,48,2017-11-14 06:40:00,2017-11-14 17:51:00,0,-1193688320,15413
17385,63,2018-03-15 06:47:00,2018-03-15 20:25:00,0,-1193688320,17385
17387,18,2018-03-15 06:51:00,2018-03-15 15:23:00,0,-1193688320,17387
17389,48,2018-03-15 06:54:00,2018-03-15 20:24:00,0,-1193688320,17389
17399,58,2018-03-15 06:08:00,2018-03-15 16:46:00,0,2096553864,2573
17400,17,2018-03-15 06:09:00,,0,2096553864,2574
17406,63,2018-03-16 06:52:00,,0,-1193688320,17406
21271,48,2018-04-11 06:54:00,2018-04-11 17:57:00,0,-1193688320,21271
21279,19,2018-04-11 07:10:00,2018-04-11 17:47:00,0,1608301339,17646
21280,49,2018-04-11 07:47:00,2018-04-11 17:47:00,0,1608301339,17647
21281,17,2018-04-11 07:08:00,,0,2096553864,2631
21282,58,2018-04-11 07:08:00,2018-04-11 18:01:00,0,2096553864,2632
21287,9,2018-04-12 06:36:00,2018-04-12 17:38:00,0,1608301339,17648
21291,63,2018-04-12 06:55:00,2018-04-12 19:03:00,0,-1193688320,21291
21292,18,2018-04-12 06:57:00,2018-04-12 15:02:00,0,-1193688320,21292
21293,48,2018-04-12 06:59:00,2018-04-12 17:57:00,0,-1193688320,21293
21806,9,2018-05-14 06:34:00,2018-05-14 17:30:00,0,1608301339,17834
21811,49,2018-05-14 06:53:00,2018-05-14 17:36:00,0,1608301339,17839
21814,58,2018-05-14 07:00:00,2018-05-14 17:31:00,0,2096553864,2733
24303,63,2018-11-20 20:36:00,,0,-1193688320,24303
24304,18,2018-11-21 06:51:00,2018-11-21 15:20:00,0,-1193688320,24304
24305,74,2018-11-21 06:54:00,2018-11-21 17:36:00,0,-1193688320,24305
24307,48,2018-11-21 07:02:00,2018-11-21 19:08:00,0,-1193688320,24307
24312,63,2018-11-21 07:24:00,2018-11-21 16:44:00,0,-1193688320,24312
26175,74,2019-04-26 07:47:00,2019-04-26 17:23:00,0,-1193688320,26175
26177,48,2019-04-27 09:13:00,2019-04-27 18:23:00,0,-1193688320,26177
26180,9,2019-04-29 06:20:00,2019-04-29 17:32:00,0,-1193688320,26180
26182,70,2019-04-29 06:34:00,2019-04-29 17:37:00,0,-1193688320,26182
27704,49,2019-08-14 07:10:00,2019-08-14 17:37:00,0,-1193688320,27704
27705,63,2019-08-14 07:12:00,2019-08-14 15:25:00,0,-1193688320,27705
27707,74,2019-08-14 07:23:00,,0,-1193688320,27707
27708,58,2019-08-14 17:51:00,,0,-1193688320,27708
27709,9,2019-08-15 06:25:00,2019-08-15 17:31:00,0,-1193688320,27709
27712,70,2019-08-15 06:43:00,2019-08-15 17:31:00,0,-1193688320,27712
1844,17,2015-03-26 06:55:00,2015-03-26 17:33:00,0,-1193688320,1844
1850,18,2015-03-26 07:01:00,2015-03-26 12:11:00,0,-1193688320,1850
1854,19,2015-03-26 07:23:00,2015-03-26 17:35:00,0,-1193688320,1854
1865,17,2015-03-27 06:56:00,2015-03-27 17:38:00,0,-1193688320,1865
1873,19,2015-03-27 07:25:00,2015-03-27 17:39:00,0,-1193688320,1873
1900,17,2015-03-30 06:51:00,2015-03-30 17:32:00,0,-1193688320,1900
1906,18,2015-03-30 06:59:00,2015-03-30 12:17:00,0,-1193688320,1906
1911,19,2015-03-30 07:21:00,2015-03-30 17:02:00,0,-1193688320,1911
1929,17,2015-03-31 06:53:00,2015-03-31 17:32:00,0,-1193688320,1929
1935,18,2015-03-31 06:58:00,2015-03-31 12:10:00,0,-1193688320,1935
14736,49,2017-09-28 06:57:00,2017-09-28 17:32:00,0,1608301339,9826
15423,17,2017-11-14 07:03:00,2017-11-14 17:33:00,0,2096553864,2217
15424,58,2017-11-14 07:05:00,2017-11-14 17:38:00,0,2096553864,2218
17408,18,2018-03-16 06:58:00,2018-03-16 15:16:00,0,-1193688320,17408
17409,48,2018-03-16 06:59:00,2018-03-16 18:51:00,0,-1193688320,17409
17413,17,2018-03-16 06:09:00,,0,2096553864,2578
17421,58,2018-03-16 06:12:00,2018-03-16 16:36:00,0,2096553864,2579
17424,48,2018-03-20 07:02:00,2018-03-20 20:30:00,0,-1193688320,17424
17425,63,2018-03-20 07:03:00,2018-03-20 20:38:00,0,-1193688320,17425
17426,18,2018-03-20 07:03:00,2018-03-20 15:08:00,0,-1193688320,17426
17432,58,2018-03-20 06:04:00,2018-03-20 17:08:00,0,2096553864,2582
17434,17,2018-03-20 06:11:00,,0,2096553864,2584
17439,63,2018-03-21 06:47:00,2018-03-21 20:07:00,0,-1193688320,17439
17441,18,2018-03-21 06:51:00,2018-03-21 15:10:00,0,-1193688320,17441
17442,48,2018-03-21 06:51:00,2018-03-21 19:09:00,0,-1193688320,17442
21305,17,2018-04-12 07:06:00,,0,2096553864,2639
21306,58,2018-04-12 07:10:00,2018-04-12 18:11:00,0,2096553864,2640
21309,49,2018-04-12 07:04:00,2018-04-12 17:44:00,0,1608301339,17654
21310,19,2018-04-12 08:33:00,2018-04-12 17:45:00,0,1608301339,17655
21312,63,2018-04-13 06:43:00,2018-04-13 19:52:00,0,-1193688320,21312
21313,9,2018-04-13 06:30:00,2018-04-13 17:31:00,0,1608301339,17656
21319,18,2018-04-13 06:59:00,2018-04-13 15:37:00,0,-1193688320,21319
21320,48,2018-04-13 06:59:00,2018-04-13 19:46:00,0,-1193688320,21320
21327,58,2018-04-13 07:03:00,2018-04-13 17:37:00,0,2096553864,2643
21328,17,2018-04-13 07:07:00,,0,2096553864,2644
21817,17,2018-05-14 07:11:00,,0,2096553864,2736
21818,70,2018-05-14 09:15:00,2018-05-14 17:37:00,0,1608301339,17841
21820,63,2018-05-15 06:47:00,2018-05-15 19:29:00,0,-1193688320,21820
21821,48,2018-05-15 06:53:00,2018-05-15 19:23:00,0,-1193688320,21821
21828,9,2018-05-15 06:32:00,2018-05-15 17:31:00,0,1608301339,17842
24314,63,2018-11-22 07:00:00,2018-11-22 17:56:00,0,-1193688320,24314
24317,48,2018-11-22 07:03:00,2018-11-22 19:02:00,0,-1193688320,24317
24320,74,2018-11-22 07:16:00,2018-11-22 17:35:00,0,-1193688320,24320
26184,18,2019-04-29 06:55:00,2019-04-29 15:30:00,0,-1193688320,26184
26185,49,2019-04-29 06:56:00,2019-04-29 17:35:00,0,-1193688320,26185
26187,17,2019-04-29 07:02:00,2019-04-29 17:33:00,0,-1193688320,26187
26189,58,2019-04-29 07:03:00,2019-04-29 17:34:00,0,-1193688320,26189
27715,49,2019-08-15 07:03:00,2019-08-15 17:31:00,0,-1193688320,27715
27716,18,2019-08-15 07:03:00,2019-08-15 15:36:00,0,-1193688320,27716
27719,17,2019-08-15 07:06:00,,0,-1193688320,27719
27720,58,2019-08-15 07:08:00,2019-08-15 17:30:00,0,-1193688320,27720
27722,63,2019-08-15 07:10:00,2019-08-15 18:15:00,0,-1193688320,27722
1940,19,2015-03-31 07:24:00,2015-03-31 17:34:00,0,-1193688320,1940
1947,17,2015-04-01 06:51:00,2015-04-01 17:30:00,0,-1193688320,1947
1958,18,2015-04-01 06:59:00,2015-04-01 12:03:00,0,-1193688320,1958
1960,19,2015-04-01 07:28:00,2015-04-01 17:32:00,0,-1193688320,1960
1986,17,2015-04-06 07:57:00,2015-04-06 18:32:00,0,-1193688320,1986
1991,18,2015-04-06 08:00:00,2015-04-06 13:06:00,0,-1193688320,1991
1995,19,2015-04-06 08:29:00,2015-04-06 18:33:00,0,-1193688320,1995
2011,18,2015-04-07 07:58:00,2015-04-07 13:11:00,0,-1193688320,2011
2015,17,2015-04-07 07:59:00,2015-04-07 18:33:00,0,-1193688320,2015
2019,19,2015-04-07 08:27:00,2015-04-07 18:32:00,0,-1193688320,2019
2035,18,2015-04-08 08:03:00,2015-04-08 12:15:00,0,-1193688320,2035
2040,17,2015-04-08 07:08:00,2015-04-08 17:33:00,0,-1193688320,2040
2041,19,2015-04-08 07:24:00,2015-04-08 17:31:00,0,-1193688320,2041
2055,18,2015-04-09 07:00:00,2015-04-09 12:16:00,0,-1193688320,2055
13986,9,2017-08-24 06:48:00,2017-08-24 17:30:00,0,1608301339,9580
14002,49,2017-08-25 07:00:00,2017-08-25 17:46:00,0,1608301339,9596
14004,19,2017-08-25 07:35:00,2017-08-25 17:46:00,0,1608301339,9598
14006,18,2017-08-28 06:54:00,2017-08-28 15:01:00,0,-1193688320,14006
14739,19,2017-09-28 09:31:00,2017-09-28 17:32:00,0,1608301339,9829
15427,63,2017-11-15 06:58:00,2017-11-15 17:36:00,0,-1193688320,15427
15430,48,2017-11-15 06:59:00,2017-11-15 17:54:00,0,-1193688320,15430
15432,18,2017-11-15 06:59:00,2017-11-15 15:04:00,0,-1193688320,15432
17453,17,2018-03-21 06:10:00,,0,2096553864,2588
17454,58,2018-03-21 06:13:00,2018-03-21 16:32:00,0,2096553864,2589
17455,18,2018-03-21 15:10:00,2018-03-21 15:10:00,0,-1193688320,17455
17456,63,2018-03-22 06:47:00,2018-03-22 19:35:00,0,-1193688320,17456
17458,18,2018-03-22 06:50:00,2018-03-22 15:05:00,0,-1193688320,17458
17461,48,2018-03-22 06:57:00,2018-03-22 17:46:00,0,-1193688320,17461
17468,17,2018-03-22 06:05:00,2018-03-22 17:04:00,0,2096553864,2591
17470,58,2018-03-22 06:14:00,2018-03-22 17:12:00,0,2096553864,2593
21330,19,2018-04-13 07:00:00,2018-04-13 17:41:00,0,1608301339,17662
21331,49,2018-04-13 07:02:00,2018-04-13 17:40:00,0,1608301339,17663
21336,48,2018-04-16 06:51:00,2018-04-16 18:07:00,0,-1193688320,21336
21337,18,2018-04-16 06:53:00,2018-04-16 15:04:00,0,-1193688320,21337
21338,63,2018-04-16 06:54:00,2018-04-16 19:50:00,0,-1193688320,21338
21342,9,2018-04-16 06:27:00,2018-04-16 17:58:00,0,1608301339,17664
21347,70,2018-04-16 06:49:00,2018-04-16 18:08:00,0,1608301339,17669
21353,49,2018-04-16 07:07:00,2018-04-16 17:42:00,0,1608301339,17670
21354,19,2018-04-16 07:12:00,2018-04-16 17:42:00,0,1608301339,17671
21834,70,2018-05-15 06:44:00,2018-05-15 17:39:00,0,1608301339,17848
21836,19,2018-05-15 06:55:00,2018-05-15 17:34:00,0,1608301339,17850
24324,74,2018-11-23 07:00:00,2018-11-23 17:38:00,0,-1193688320,24324
24326,48,2018-11-23 07:06:00,2018-11-23 17:49:00,0,-1193688320,24326
24330,74,2018-11-26 06:59:00,2018-11-26 17:48:00,0,-1193688320,24330
24331,63,2018-11-26 06:59:00,,0,-1193688320,24331
24332,18,2018-11-26 07:00:00,2018-11-26 15:12:00,0,-1193688320,24332
24336,48,2018-11-26 07:09:00,2018-11-26 18:17:00,0,-1193688320,24336
26192,74,2019-04-29 07:07:00,2019-04-29 17:37:00,0,-1193688320,26192
26193,48,2019-04-29 07:08:00,2019-04-29 19:16:00,0,-1193688320,26193
26195,19,2019-04-29 07:10:00,2019-04-29 17:39:00,0,-1193688320,26195
26198,70,2019-04-30 06:00:00,2019-04-30 18:29:00,0,-1193688320,26198
27723,19,2019-08-15 07:12:00,2019-08-15 17:32:00,0,-1193688320,27723
27725,48,2019-08-15 07:12:00,2019-08-15 17:36:00,0,-1193688320,27725
27727,74,2019-08-15 07:17:00,2019-08-15 17:30:00,0,-1193688320,27727
27728,9,2019-08-16 06:26:00,2019-08-16 17:36:00,0,-1193688320,27728
27730,70,2019-08-16 06:27:00,2019-08-16 17:41:00,0,-1193688320,27730
29807,63,2020-01-31 07:02:00,2020-01-31 17:32:00,0,-1193688320,29807
29808,74,2020-01-31 07:04:00,2020-01-31 17:56:00,0,-1193688320,29808
29809,19,2020-01-31 07:06:00,2020-01-31 17:34:00,0,-1193688320,29809
2065,19,2015-04-09 07:22:00,2015-04-09 17:32:00,0,-1193688320,2065
2071,17,2015-04-09 08:30:00,2015-04-09 17:33:00,0,-1193688320,2071
2088,17,2015-04-10 06:56:00,2015-04-10 17:32:00,0,-1193688320,2088
2090,18,2015-04-10 06:58:00,2015-04-10 12:03:00,0,-1193688320,2090
2122,18,2015-04-13 06:48:00,2015-04-13 12:07:00,0,-1193688320,2122
2128,17,2015-04-13 07:01:00,2015-04-13 17:32:00,0,-1193688320,2128
2147,17,2015-04-14 06:56:00,2015-04-14 17:02:00,0,-1193688320,2147
2154,18,2015-04-14 06:59:00,2015-04-14 12:07:00,0,-1193688320,2154
2159,19,2015-04-14 07:27:00,2015-04-14 17:34:00,0,-1193688320,2159
2170,17,2015-04-15 06:56:00,2015-04-15 17:30:00,0,-1193688320,2170
2173,18,2015-04-15 06:58:00,2015-04-15 12:11:00,0,-1193688320,2173
2177,19,2015-04-15 07:28:00,2015-04-15 17:33:00,0,-1193688320,2177
14012,48,2017-08-28 06:59:00,2017-08-28 17:42:00,0,-1193688320,14012
14027,58,2017-08-28 07:04:00,2017-08-28 17:35:00,0,2096553864,1949
14029,17,2017-08-28 07:14:00,2017-08-28 17:36:00,0,2096553864,1951
14030,18,2017-08-29 06:53:00,2017-08-29 15:22:00,0,-1193688320,14030
14036,48,2017-08-29 07:02:00,2017-08-29 17:51:00,0,-1193688320,14036
14041,58,2017-08-29 07:06:00,2017-08-29 17:33:00,0,2096553864,1953
14042,17,2017-08-29 07:08:00,2017-08-29 17:33:00,0,2096553864,1954
15439,58,2017-11-15 07:11:00,2017-11-15 17:41:00,0,2096553864,2222
15440,17,2017-11-15 07:14:00,2017-11-15 17:31:00,0,2096553864,2223
17479,19,2018-03-20 06:11:00,2018-03-20 16:46:00,0,1608301339,10931
17480,9,2018-03-21 05:34:00,2018-03-21 16:30:00,0,1608301339,10932
17486,49,2018-03-21 06:00:00,2018-03-21 16:42:00,0,1608301339,10938
17489,19,2018-03-21 06:10:00,2018-03-21 16:43:00,0,1608301339,10941
17503,9,2015-02-03 06:31:00,2015-02-03 17:31:00,0,1608301339,903
17505,9,2015-02-09 06:40:00,2015-02-09 17:30:00,0,1608301339,996
21357,58,2018-04-16 07:08:00,2018-04-16 17:32:00,0,2096553864,2649
21358,17,2018-04-16 07:12:00,,0,2096553864,2650
21359,63,2018-04-17 06:50:00,2018-04-17 19:28:00,0,-1193688320,21359
21360,48,2018-04-17 06:51:00,2018-04-17 19:14:00,0,-1193688320,21360
21361,18,2018-04-17 06:53:00,2018-04-17 15:12:00,0,-1193688320,21361
21364,9,2018-04-17 06:30:00,2018-04-17 17:31:00,0,1608301339,17672
21368,70,2018-04-17 06:55:00,2018-04-17 18:52:00,0,1608301339,17676
21372,17,2018-04-17 07:03:00,2018-04-17 17:44:00,0,2096553864,2651
21379,49,2018-04-17 07:06:00,2018-04-17 18:10:00,0,1608301339,17678
21380,19,2018-04-17 07:14:00,2018-04-17 18:09:00,0,1608301339,17679
21382,58,2018-04-17 07:04:00,2018-04-17 17:57:00,0,2096553864,2654
21837,49,2018-05-15 06:56:00,2018-05-15 17:34:00,0,1608301339,17851
21840,17,2018-05-15 07:07:00,2018-05-15 17:34:00,0,2096553864,2739
21842,58,2018-05-15 07:10:00,2018-05-15 17:34:00,0,2096553864,2741
21843,63,2018-05-16 06:47:00,2018-05-16 19:47:00,0,-1193688320,21843
21848,58,2018-05-16 06:57:00,,0,2096553864,2742
24340,74,2018-11-27 07:02:00,2018-11-27 17:59:00,0,-1193688320,24340
24342,63,2018-11-27 07:02:00,2018-11-27 20:28:00,0,-1193688320,24342
24343,48,2018-11-27 07:02:00,2018-11-27 19:03:00,0,-1193688320,24343
24348,74,2018-11-28 07:04:00,2018-11-28 17:49:00,0,-1193688320,24348
24351,48,2018-11-28 07:06:00,2018-11-28 18:56:00,0,-1193688320,24351
26200,9,2019-04-30 06:22:00,2019-04-30 17:37:00,0,-1193688320,26200
26202,58,2019-04-30 06:53:00,2019-04-30 17:32:00,0,-1193688320,26202
26204,63,2019-04-30 07:00:00,2019-04-30 22:50:00,0,-1193688320,26204
26206,18,2019-04-30 07:00:00,2019-04-30 15:26:00,0,-1193688320,26206
26208,49,2019-04-30 07:04:00,2019-04-30 17:41:00,0,-1193688320,26208
26209,48,2019-04-30 07:05:00,,0,-1193688320,26209
27734,49,2019-08-16 07:03:00,2019-08-16 17:34:00,0,-1193688320,27734
27740,19,2019-08-16 07:10:00,2019-08-16 17:42:00,0,-1193688320,27740
27741,58,2019-08-16 07:12:00,2019-08-16 17:33:00,0,-1193688320,27741
2197,17,2015-04-16 07:01:00,2015-04-16 17:30:00,0,-1193688320,2197
2203,18,2015-04-16 07:02:00,2015-04-16 12:02:00,0,-1193688320,2203
2220,19,2015-04-16 07:28:00,2015-04-16 17:33:00,0,-1193688320,2220
2236,18,2015-04-17 06:52:00,2015-04-17 12:06:00,0,-1193688320,2236
2239,17,2015-04-17 06:53:00,2015-04-17 17:31:00,0,-1193688320,2239
2253,19,2015-04-17 07:32:00,2015-04-17 17:32:00,0,-1193688320,2253
2264,17,2015-04-20 06:55:00,2015-04-20 17:32:00,0,-1193688320,2264
2269,18,2015-04-20 07:00:00,2015-04-20 12:02:00,0,-1193688320,2269
2274,19,2015-04-20 07:23:00,2015-04-20 17:36:00,0,-1193688320,2274
2291,17,2015-04-21 06:56:00,2015-04-21 17:31:00,0,-1193688320,2291
2292,18,2015-04-21 06:56:00,2015-04-21 12:02:00,0,-1193688320,2292
2302,19,2015-04-21 07:27:00,2015-04-21 17:35:00,0,-1193688320,2302
14056,48,2017-08-30 06:56:00,2017-08-30 17:49:00,0,-1193688320,14056
14059,18,2017-08-30 06:57:00,2017-08-30 15:10:00,0,-1193688320,14059
14068,58,2017-08-30 07:06:00,2017-08-30 17:33:00,0,2096553864,1958
14070,17,2017-08-30 07:10:00,2017-08-30 17:33:00,0,2096553864,1960
14076,49,2017-08-30 07:00:00,2017-08-30 17:36:00,0,1608301339,9624
14077,19,2017-08-30 07:34:00,2017-08-30 17:36:00,0,1608301339,9625
14079,18,2017-08-31 06:54:00,2017-08-31 15:08:00,0,-1193688320,14079
15443,63,2017-11-16 06:45:00,2017-11-16 17:41:00,0,-1193688320,15443
15444,48,2017-11-16 06:46:00,2017-11-16 17:44:00,0,-1193688320,15444
17517,9,2015-03-19 06:54:00,2015-03-19 17:35:00,0,1608301339,1719
17518,9,2015-03-20 06:44:00,2015-03-20 19:02:00,0,1608301339,1744
17523,9,2015-04-08 06:34:00,2015-04-08 17:30:00,0,1608301339,2042
17533,9,2015-02-05 06:27:00,2015-02-05 17:30:00,0,1608301339,5261
17536,9,2015-02-16 06:52:00,2015-02-16 17:34:00,0,1608301339,5290
17541,9,2015-02-20 06:37:00,2015-02-20 17:46:00,0,1608301339,5306
17545,9,2015-02-23 06:39:00,2015-02-23 17:31:00,0,1608301339,5310
17549,9,2015-02-24 06:28:00,2015-02-24 17:30:00,0,1608301339,5314
17553,9,2015-02-25 06:36:00,2015-02-25 17:31:00,0,1608301339,5318
21385,63,2018-04-18 06:45:00,2018-04-18 18:41:00,0,-1193688320,21385
21386,18,2018-04-18 06:48:00,2018-04-18 15:01:00,0,-1193688320,21386
21389,48,2018-04-18 06:56:00,,0,-1193688320,21389
21391,9,2018-04-18 06:31:00,2018-04-18 17:32:00,0,1608301339,17681
21849,48,2018-05-16 07:00:00,2018-05-16 19:11:00,0,-1193688320,21849
21850,18,2018-05-16 07:06:00,2018-05-16 15:06:00,0,-1193688320,21850
21856,9,2018-05-16 06:31:00,2018-05-16 17:31:00,0,1608301339,17854
21860,49,2018-05-16 06:54:00,2018-05-16 17:44:00,0,1608301339,17858
21861,70,2018-05-16 06:55:00,2018-05-16 18:04:00,0,1608301339,17859
21862,19,2018-05-16 07:13:00,2018-05-16 18:01:00,0,1608301339,17860
24352,18,2018-11-28 07:06:00,2018-11-28 15:36:00,0,-1193688320,24352
24354,63,2018-11-28 07:47:00,,0,-1193688320,24354
24358,63,2018-11-29 07:02:00,2018-11-29 21:22:00,0,-1193688320,24358
24359,18,2018-11-29 07:03:00,2018-11-29 15:24:00,0,-1193688320,24359
24360,48,2018-11-29 07:04:00,2018-11-29 21:12:00,0,-1193688320,24360
24361,74,2018-11-29 07:11:00,2018-11-29 07:59:00,0,-1193688320,24361
24364,74,2018-11-29 07:59:00,2018-11-29 12:38:00,0,-1193688320,24364
24366,74,2018-11-29 12:39:00,2018-11-29 17:34:00,0,-1193688320,24366
24368,49,2018-11-29 17:30:00,,0,-1193688320,24368
24369,70,2018-11-29 17:31:00,,0,-1193688320,24369
26210,17,2019-04-30 07:09:00,2019-04-30 17:32:00,0,-1193688320,26210
26212,19,2019-04-30 07:10:00,2019-04-30 18:35:00,0,-1193688320,26212
26213,74,2019-04-30 07:13:00,2019-04-30 18:14:00,0,-1193688320,26213
26218,48,2019-05-01 00:17:00,2019-05-01 09:35:00,0,-1193688320,26218
26223,48,2019-05-01 19:52:00,,0,-1193688320,26223
27742,63,2019-08-16 07:18:00,2019-08-16 17:41:00,0,-1193688320,27742
27744,74,2019-08-16 07:52:00,,0,-1193688320,27744
27745,9,2019-08-19 06:36:00,2019-08-19 17:32:00,0,-1193688320,27745
27747,70,2019-08-19 06:37:00,2019-08-19 17:37:00,0,-1193688320,27747
27750,48,2019-08-19 07:01:00,2019-08-19 18:00:00,0,-1193688320,27750
2310,18,2015-04-22 06:54:00,2015-04-22 12:11:00,0,-1193688320,2310
2311,17,2015-04-22 06:55:00,2015-04-22 17:31:00,0,-1193688320,2311
2320,19,2015-04-22 07:23:00,2015-04-22 17:34:00,0,-1193688320,2320
2350,17,2015-04-23 06:58:00,2015-04-23 17:31:00,0,-1193688320,2350
2355,18,2015-04-23 06:59:00,2015-04-23 12:04:00,0,-1193688320,2355
2360,19,2015-04-23 07:28:00,2015-04-23 17:34:00,0,-1193688320,2360
2363,17,2015-04-24 06:54:00,2015-04-24 17:31:00,0,-1193688320,2363
2368,18,2015-04-24 06:59:00,2015-04-24 12:11:00,0,-1193688320,2368
2374,19,2015-04-24 07:27:00,2015-04-24 17:30:00,0,-1193688320,2374
2384,17,2015-04-27 06:57:00,2015-04-27 17:33:00,0,-1193688320,2384
2386,18,2015-04-27 07:00:00,2015-04-27 12:18:00,0,-1193688320,2386
2394,19,2015-04-27 07:30:00,2015-04-27 17:34:00,0,-1193688320,2394
14083,48,2017-08-31 06:59:00,2017-08-31 17:47:00,0,-1193688320,14083
14091,58,2017-08-31 07:11:00,2017-08-31 17:34:00,0,2096553864,1964
14092,17,2017-08-31 07:14:00,2017-08-31 17:34:00,0,2096553864,1965
14094,9,2017-08-31 06:38:00,2017-08-31 17:31:00,0,1608301339,9626
14098,9,2016-08-17 06:40:00,2016-08-17 17:44:00,0,1608301339,9630
14101,49,2017-08-31 07:04:00,2017-08-31 17:32:00,0,1608301339,9633
14107,48,2017-09-01 07:08:00,2017-09-01 17:35:00,0,-1193688320,14107
14748,49,2017-09-29 07:02:00,2017-09-29 17:38:00,0,1608301339,9838
14750,9,2017-10-02 06:37:00,2017-10-02 17:34:00,0,1608301339,9840
17560,9,2015-02-27 17:32:00,,0,1608301339,5328
17561,9,2015-03-02 06:25:00,2015-03-02 17:30:00,0,1608301339,5329
17565,9,2015-03-03 06:32:00,2015-03-03 17:30:00,0,1608301339,5333
17569,9,2015-03-04 06:36:00,2015-03-04 17:31:00,0,1608301339,5337
17573,9,2015-03-05 06:28:00,2015-03-05 17:30:00,0,1608301339,5341
17577,9,2015-03-06 06:27:00,2015-03-06 18:21:00,0,1608301339,5345
17581,9,2015-03-09 05:21:00,2015-03-09 05:35:00,0,1608301339,5349
17585,9,2015-03-09 18:38:00,,0,1608301339,5353
21396,70,2018-04-18 06:45:00,2018-04-18 18:00:00,0,1608301339,17686
21398,49,2018-04-18 07:01:00,2018-04-18 17:48:00,0,1608301339,17688
21400,58,2018-04-18 07:05:00,2018-04-18 17:35:00,0,2096553864,2656
21407,19,2018-04-18 07:07:00,2018-04-18 17:47:00,0,1608301339,17689
21864,17,2018-05-16 07:08:00,,0,2096553864,2744
21865,63,2018-05-17 06:47:00,2018-05-17 18:21:00,0,-1193688320,21865
21866,18,2018-05-17 06:52:00,2018-05-17 15:14:00,0,-1193688320,21866
21868,48,2018-05-17 06:54:00,2018-05-17 18:17:00,0,-1193688320,21868
24372,70,2018-11-30 06:35:00,2018-11-30 17:31:00,0,-1193688320,24372
24375,49,2018-11-30 06:55:00,2018-11-30 17:30:00,0,-1193688320,24375
24378,48,2018-11-30 07:05:00,2018-11-30 20:08:00,0,-1193688320,24378
24379,18,2018-11-30 07:05:00,2018-11-30 15:26:00,0,-1193688320,24379
24380,63,2018-11-30 07:07:00,2018-11-30 21:35:00,0,-1193688320,24380
24381,74,2018-11-30 07:07:00,2018-11-30 17:41:00,0,-1193688320,24381
24386,9,2018-11-30 17:30:00,,0,-1193688320,24386
24388,70,2018-12-03 06:30:00,2018-12-03 17:31:00,0,-1193688320,24388
26224,70,2019-05-02 05:58:00,2019-05-02 17:58:00,0,-1193688320,26224
26225,9,2019-05-02 06:12:00,2019-05-02 17:54:00,0,-1193688320,26225
26229,74,2019-05-02 07:02:00,2019-05-02 21:50:00,0,-1193688320,26229
26230,49,2019-05-02 07:03:00,2019-05-02 17:32:00,0,-1193688320,26230
